Offset,Length,Type,Text
0x9B064,15,code,\1\s0嗯？\w8\w8
0x9B07C,54,code,\0\n\n死和受伤可差远了呢。\w8\w8
0x9B0BC,34,code,\1\n\n……\w8\w8那，确实是。
0x9B0E8,74,code,是……\w8\w8\n\n\s7能成为我母亲的女人！\1\s1冷静点！
0x9B13C,34,code,\1\s1胡子扎扎的。\0\s4……
0x9B168,28,code,设定上是10岁，本公司
0x9B190,69,code,不适合作性表现·描写。\w8\w8\1\s0……\w8\w8唔。
0x9B1E0,141,code,\0\s[20]铃铛猫娘设定上是10岁，本公司认为铃铛猫娘不适合作性表现·描写。\w8\w8\1\s0……\w8\w8唔。
0x9B278,46,code,\1\s1要不是带了口罩，我当场就死了……\0\s4……
0x9B2C4,21,code,\1\s1铁郎管这颗星球叫
0x9B2E4,25,code,星。\0\s4……
0x9B308,30,code,\1\s1雅达利大崩溃。\0\s4……
0x9B330,70,code,的爱好是打大号泰迪熊的肚子。\w8\w8
0x9B380,29,code,\1\s0……\w8\w8好孤单啊。
0x9B3A8,93,code,今后打算作为旅游地经营下去。\w8\w8\1\s0……\w8\w8现在才搞不行的吧。
0x9B410,99,code,\0\s[20]听说龙猫对幼女下手，被撤职了。\w8\w8\1\s0……\w8\w8真是没梦想没希望。
0x9B47C,18,code,\0\s[20]Family
0x9B498,71,code,这样的东西听说有。\w8\w8\1\s0……\w8\w8哪里Family了。
0x9B4E8,78,code,\1\s1既不是超人——。\w8\w8\w8\n也不是人类——。\w8\w8\0\s[20]……\w8\w8\w8\w8
0x9B540,53,code,\1\n\n什么啊。\0\s4\n\n我才想问呢。
0x9B580,68,code,\0\s4心动刑事，智商好低呢……\w8\w8\1\s0……\w8\w8相当呢。
0x9B5D0,15,code,\1\s1比奈泣
0x9B5E8,15,code,们。\0\s4……
0x9B610,14,code,\0\s[20]最近
0x9B628,63,code,摊位好像没见到了呢。\w8\w8\1\s0……\w8\w8嘛，因为季节不对嘛……
0x9B670,44,code,\1\s1味噌煮鲭鱼将会引发世界革命！\0\s4……
0x9B6B4,37,code,为了对抗特攻野郎A队，正在组建特攻野郎
0x9B6E4,67,code,队。\w8\w8\1\s0……\w8\w8只要是特攻什么都可以吗。
0x9B730,40,code,\1\s1最接近神之一手的男人……！\0\s4……
0x9B764,95,code,\1\s0你不可能下过围棋……\w8\w8\n\n\s1一个下过围棋的人，怎么能说出这种狂妄的话！\0\s4……
0x9B7CC,107,code,\1\s1用那种东西的人是受虐狂吧。\w8\n\n\s1所以说那不是 MS-DOS，是 SM-DOS 吧！\0\s4……
0x9B840,102,code,\1\s1「Windows 95」\w4闹得沸沸扬扬，但连5年前的 Mac 都没追上哦！\0\s4……
0x9B8B0,112,code,\1\s1而且，你看，那界面又土又难看，有点正常的审美的话根本就用不下去！\0\s4……
0x9B92C,194,code,\1\s1所以说啊，因为不知道有 Mac 这么优秀系统才在用电脑受苦，害得一堆人在使用电脑时吃尽苦头，这是二十世纪的一大悲剧，而藤村先生也是其中之一啊。\0\s4……
0x9B9F8,124,code,\1\s1Windows 什么的，不过是 MS-DOS 为了模仿 Mac 而浓妆艳抹的产物！\w2没有比 MS-DOS 更难用的了！\0\s4……
0x9BA80,32,code,\1\s0数码子的胸罩。\0\s4……
0x9BAAC,73,code,因为没赶上换乘电车而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9BB00,42,code,\1\s1被杀意波动唤醒的牛……！\0\s4……
0x9BB34,34,code,\0\s4\1\s1\_s哈！\_s\w8\w8\1\n\n
0x9BB60,8,code,牛……！
0x9BB74,16,code,\1\s1每天玩游戏
0x9BB90,53,code,小时。\w8\w8\n\n和名人约好的吧？\n\n\w8\w8\0\s4……
0x9BBD0,37,code,\1\s1哭吧！\w8喊吧！\w8然后！\w8\w8
0x9BC00,13,code,～。\0\s4……
0x9BC18,69,code,都快搞不清是做什么的了。\w8\w8\1\s0……\w8\w8业务扩展过头了。
0x9BC84,110,code,税」了。\w8\w8\1\s0……\w8\w8\0\n\n……\w8\w8\s1越来越不宜居了呢……
0x9BCFC,110,code,\0\s[20]「你掉的是这把金斧头吗？\w8还是这把银斧头？」\w8那个，听说过吧。\w8\w8
0x9BD74,74,code,\0\s0\n\n那类似的，「你掉的是这把金斧头吗？\w8还是这把
0x9BDC8,37,code,吗？」\w4怎么样？\w8\w8
0x9BDF8,38,code,\1\n\n……\w8\w8这差太多了吧。
0x9BE28,89,code,那套说辞，和金八老师的说教一样毫无说服力呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x9BE8C,14,code,某种意义上算是
0x9BEA4,33,code,呢。\w8\w8\1\s0……\w8\w8嗯？
0x9BED0,97,code,\1\s1火灾～。\w8着火了～。\w8\w8\0\s[20]……\w8\w8\1\n\n吃早饭上学去～。\0\s4\n\n……
0x9BF3C,69,code,被电车车门夹住而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9BF8C,56,code,\1\s1卡\w2里\w2诺\w2加\w2恩\w2达\w2…\w2…\0\s4……
0x9BFD0,69,code,大概会一辈子单身吧。\w8\w8\1\s0……\w8\w8别擅自下结论啊。
0x9C020,69,code,因为定期更新失败而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9C070,16,code,\0\s[20]嘛，终究
0x9C08C,71,code,什么的，只是被养着的存在吧。\w8\w8\1\s0……
0x9C0DC,146,code,\0\s[20]Mappy的最终BOSS，是谁来着。\w8\w8\1\s0……\w8\w8Mappy没有最终BOSS。\w8\w8\0\s8\n\n又来。\w8\1\s1\n\n没有啦！
0x9C184,48,code,分不清现实和虚拟，每天疯狂地在
0x9C1C0,61,code,里进进出出。\w8\w8\1\s0……\w8\w8唔。
0x9C208,24,code,\0\s[20]听说流鼻血时用
0x9C22C,107,code,敲后脑勺就能止住。\w8\w8\1\s0……\w8\w8又是三野文太？\w8\w8\0\s0\n\n嗯。\w8\n\n三野文太。
0x9C2A0,87,code,生日是在黑漆漆的家里一个人吃饭团。\w8\w8\1\s0……\w8\w8好孤单啊。
0x9C300,79,code,，前几天一个人去了自助餐。\w8\w8\1\s0……\w8\w8好孤单啊。
0x9C358,75,code,，前几天一个人吃了烤肉。\w8\w8\1\s0……\w8\w8好孤单啊。
0x9C3BC,19,code,\1\s1……\w8\w8\n\n
0x9C3D8,10,code,的刺身……
0x9C3EC,8,code,烤……
0x9C400,14,code,的裙边……
0x9C418,10,code,乌冬面……
0x9C42C,8,code,荞麦……
0x9C440,13,code,\1\s1猫耳
0x9C458,4,code,……
0x9C468,9,code,\0\s4……
0x9C47C,34,code,\0\s7一把抓住吗！\1\s1冷静点！
0x9C4A8,11,code,\0\s1今天，
0x9C4BC,93,code,的背上被发现有一个拉链。\w8\w8\1\s0……\w8\w8\0\n\n……\w8\w8这下糟了。
0x9C524,19,code,\0\s1今天看见昏倒的
0x9C540,32,code,被
0x9C56C,69,code,背着拼命蹬自行车。\w8\w8\1\s0……\w8\w8\0\n\n……\w8\w8这下糟了。
0x9C5BC,47,code,\0\s1今天，把院子里的花改造成食人花的
0x9C5F4,95,code,\0\s[20]三野文太一出手，什么都能变成抗癌物质呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x9C678,17,code,和七个小矮人」
0x9C694,8,code,「我们是
0x9C6A8,2,code,」
0x9C6B4,27,code,\0\s0今天忽然想起了
0x9C6D8,74,code,这本小时候买的绘本。\w8\w8\1\s0……\w8\w8\w8
0x9C72C,50,code,\0\s[20]\n\n但内容完全想不起来了……
0x9C768,6,code,
0x9C778,78,code,本人，会说些自以为很有趣实际上超无聊的话，把气氛都搞冷了。\w8\w8
0x9C7D0,102,code,没注意到自己和周围人都不在一个频道上，只自顾自地闹腾，下次聚会大概不会再叫他了吧。\w8\w8
0x9C840,96,code,因为听说对身体好就买了大瓶蔬菜汁，恐怕最后喝不完只能扔掉吧。\w8\w8
0x9C8AC,88,code,因为听说对身体好就买了大盒酸奶，恐怕最后吃不完只能扔掉吧。\w8\w8
0x9C910,108,code,肯定会跑到没邀请他的二次会上，问一句「咦？有二次会吗？」，然后硬挤进去把气氛搞得特别僵。\w8\w8
0x9C988,72,code,版块如果不了解氛围就去霸占留言版，会把老用户赶走的。\w8\w8
0x9C9DC,23,code,\1\s0……\w8\w8是吗？
0x9C9FC,28,code,\1\s1够了！\w8\n\n回来
0x9CA24,11,code,！\0\s4……
0x9CA38,79,code,因为没有把折叠伞收好而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9CA90,83,code,因为没有遵守笑面推销员的约定而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9CAEC,69,code,因为没能躲开贾基的攻击当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9CB3C,67,code,因为坡道起步失败而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9CB88,75,code,因为蛲虫检查不合格而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9CBDC,21,code,\1\s0石烧——\w8\w8薯
0x9CBFC,66,code,——\w8\w8\0\s[20]……\w8\w8\w8\w8\1\n\n热—\w4乎乎的——\0\s4……
0x9CC48,40,code,\1\s1薛定谔的牛……！\0\s4……
0x9CC7C,32,code,\1\s1巴甫洛夫的牛……！\0\s4……
0x9CCA8,52,code,\1\s0这次该你刻了！\w8\w8我的名字！\w8\w8\n\n\s1
0x9CCE8,23,code,这个名字！\0\s4……
0x9CD08,95,code,有剧毒。\w8\w8\1\s0……\w8\w8\w8\0\s0\n\n揉的话会漏出来哦。\1\n\n别揉啊。
0x9CD70,103,code,含有放射性物质。\w8\w8\1\s0……\w8\w8\w8\0\s0\n\n揉的话会漏出来哦。\1\n\n别揉啊。
0x9CDE0,46,code,\0\s[20]乌纽，喜欢什么寿司料？\w8\w8
0x9CE18,6,code,布丁
0x9CE28,6,code,蜜瓜
0x9CE38,6,code,蛋糕
0x9CE48,11,code,。\w8\w8\w8
0x9CE5C,19,code,\0\s4\n\n……\w8\w8
0x9CE78,24,code,\1\n\n不是转着呢吗，
0x9CE9C,2,code,。
0x9CEA8,39,code,\1\s0嗯……\w8\w8是蛋吧。\w8\w8
0x9CED8,47,code,\0\s0\n\n呼呼……\w8\w8意外地是小孩子呢。\w8\w8
0x9CF20,16,code,的蛋。\w8\w8
0x9CF3C,10,code,\0\n\n……
0x9CF50,19,code,\1\s0嗯……\w8\w8
0x9CF6C,14,code,，吧。\w8\w8
0x9CF84,47,code,\0\s4\n\n……\w8\w8你没在听人说话吧。
0x9CFBC,20,code,\0\n\n没转啊。
0x9CFDC,26,code,在气压升高时就会变得像
0x9D000,24,code,一样。\w8\w8
0x9D024,32,code,被逼到精神绝境，就会变得越来越像
0x9D050,41,code,\1\s0太过的话会着火的，注意点哦。
0x9D084,63,code,\1\s0太过的话会口吐白沫惨死，注意点哦。
0x9D0CC,59,code,\1\s0太过的话会瞳孔就会一直张大无法恢复，注意点哦。
0x9D110,183,code,\0\s0乌纽会进化什么吗？\w8\w8\1\s0……\w8\w8我和那些面向小孩的怪物可不一样。\w8\w8\w8\w8\0\n\n……\w8\w8卡\w4牌\s7斩击！\1\s1\n\n你听人说话啊！
0x9D1D0,22,code,\0\s[20]喂乌纽，
0x9D1F0,28,code,是怎么做的？\w8\w8
0x9D218,124,code,\1\s0嗯……\w8\w8首先，加水。\w8\w8\0\s0\n\n嗯。\w8\w8\1\n\n然后，再加面粉。\w8\w8\0\n\n……\w8\w8说得具体点啊。
0x9D2A0,120,code,\1\s0嗯……\w8\w8首先，用螺丝。\w8\w8\0\s0\n\n嗯。\w8\w8\1\n\n然后啊，就是干劲了。\w8\w8\0\n\n……\w8\w8真的假的。
0x9D324,59,code,\1\s0Portopia连续杀人事件的凶手，是谁来着。\w8\w8
0x9D368,22,code,\0\s[20]小宫。\w8\w8
0x9D388,16,code,\1\n\n……\w8\w8
0x9D3A4,27,code,\0\s0\n\n拍打\w4 小宫。
0x9D3C8,12,code,\1\n\n唔。
0x9D3E0,26,code,\0\s[20]米草莓。\w8\w8
0x9D404,21,code,\0\s0\n\n新海一。
0x9D424,22,code,\0\s[20]平田。\w8\w8
0x9D444,27,code,\0\s0\n\n是啊，\w4 住手。
0x9D468,26,code,\0\s[20]Portopia。\w8\w8
0x9D48C,36,code,\1\n\n……\w8\w8你简直是自暴自弃啊。
0x9D4BC,22,code,\0\s[20]海藻球。\w8\w8
0x9D4DC,36,code,\1\n\n……\w8\w8不，应该不是。
0x9D50C,44,code,\0\s5请听题～。\w8\w8\1\s0好嘞。\w8\w8
0x9D544,77,code,\0\s[20]\n\n苹果3个，橘子2个。\w8\w8\n\n\s0那么，答案是什么呢。\w8\w8
0x9D59C,95,code,\0\s[20]\n\n不含税780日元的乌冬面和含税680日元的乌冬面。\w8\w8\n\n\s0那么，答案是什么呢？\w8\w8
0x9D604,36,code,\1\n\n……\w8\w8怎么净是这种啊。
0x9D634,26,code,\1\n\n……\w8\w8不知道。
0x9D658,61,code,\0\s[20]\n\n……\w8\w8\w8\w8果然还是取消。\w8\w8\1\s0\n\n……
0x9D6A0,153,code,\0\s[20]\n\n班上的大贯君让我火大得不行。\w8好想杀了他。\w8我该怎么办。\w8\w8\1\s0\n\n……\w8\w8这不是个谜题吧。
0x9D744,143,code,\0\s[20]\n\n轨迹球夹到肉了。\w4超痛。\w4这就是雅达利大崩溃吗。\w8\w8\1\s0\n\n……\w8\w8这不是个谜题吧。
0x9D7DC,109,code,\0\s[20]\n\n轨迹球为什么那么容易积灰呢。\w8\w8\1\s0\n\n……\w8\w8这是个谜题吗。
0x9D854,187,code,\0\s[20]「丛林浴」\w4听说过吧。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n那类似的，\w4「浴丛林」\w4怎么样？\w8\w8\1\n\n……\w8\w8不是，问我怎么样我也不懂说啥啊……
0x9D918,183,code,\0\s[20]「动物饼干」\w4听说过吧。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n那类似的，\w4「饼干动物」\w4怎么样？\w8\w8\1\n\n……\w8\w8不是，问我怎么样我也不懂说啥啊……
0x9D9D8,183,code,\0\s[20]「伪装警车」\w4听说过吧。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n那类似的，\w4「警车伪装」\w4怎么样？\w8\w8\1\n\n……\w8\w8不是，问我怎么样我也不懂说啥啊……
0x9DA98,187,code,\0\s[20]「胡桃夹子」\w4听说过吧。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n那类似的，\w4「胡桃子夹」\w4怎么样？\w8\w8\1\n\n……\w8\w8不是，问我怎么样我也不懂说啥啊……
0x9DB5C,154,code,\0\s[20]葡萄味的口香糖听说过吧。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n那类似的，口香糖味的葡萄怎么样？\w8\w8\1\n\n……\w8\w8这有点微妙呢。
0x9DC00,30,code,\1\s1光明的家族计划。\0\s4……
0x9DC28,32,code,\1\s1光明的疯牛病对策。\0\s4……
0x9DC54,15,code,\0\s0……\w8\w8
0x9DC6C,61,code,满嘴都是些场面话呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x9DCB4,6,code,多重
0x9DCC4,6,code,赛利欧
0x9DCD4,12,code,买的量产
0x9DCEC,2,code,，
0x9DCF8,62,code,常规内存不足无法启动。\w8\w8
0x9DD40,35,code,\1\s0……\w8\w8没想到技术还挺落后。
0x9DD6C,32,code,除零错误崩溃了。\w8\w8
0x9DD98,33,code,\1\s0……\w8\w8没想到这么基础。
0x9DDC4,88,code,缓冲区溢出导致只会不断撞柱子。\w8\w8
0x9DE28,54,code,电量耗尽无法启动。\w8\w8
0x9DE68,32,code,这么快就开始生锈了。\w8\w8
0x9DE94,29,code,\1\s0……\w8\w8真讨厌啊。
0x9DEBC,32,code,最近即使充满电电池也
0x9DEE8,30,code,分钟就不行了。\w8\w8
0x9DF10,31,code,\1\s0……\w8\w8内存效果呢。
0x9DF38,46,code,无理由不定期冒黑烟。\w8\w8
0x9DF70,27,code,\1\s0……\w8\w8不良品呢。
0x9DF94,44,code,\1\s1快要\w8坏掉的\w8收音机。\0\s4……
0x9DFCC,75,code,因为表演眼睛喷牛奶失败当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E020,71,code,掉进转着的洗衣机里当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E070,67,code,被旋转门夹住当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E0BC,75,code,被电梯门夹住当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E110,77,code,因为吃过期饭团而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E168,75,code,因为小指撞到柜角而当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E1BC,81,code,被自动检票机关闭的闸门夹住当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E218,65,code,在浴室里摔倒当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9E264,64,code,\0\s0比橙子更有橙子味。\w8\w8\1\s0……\w8\w8又来，太老套了。
0x9E2B0,114,code,\1\s0乌纽的游戏Q&A专～区～。\w8\w8\0\s4……\w8\w8\w8\w8\1\s1\n\n好了，今天的提问是？\0\n\n别吵了。真的。
0x9E32C,78,code,\0\s[20]上个月起，北海道开始了丑女发电的试运行。\w8\w8
0x9E384,77,code,\0\s0\n\n试验炉失控，现在现场相当凄惨。\w8\w8
0x9E3DC,44,code,\1\n\n……\w8\w8光是想象就够可怕的。
0x9E414,38,code,\1\s1集中攻击爷爷。\0\s4……
0x9E444,55,code,也没关系。\w8\w8\n\n[half]希望能茁壮成长吧。\0\s4……
0x9E494,6,code,没有
0x9E4A4,8,code,，
0x9E4B8,50,code,就像没有玛丽姐姐的 TwinBee 一样呢。\w8\w8
0x9E4F4,35,code,\1\s0……\w8\w8不，那也有它的道理。
0x9E520,52,code,就像不会柔道的猪熊柔一样呢。\w8\w8
0x9E560,33,code,\1\s0……\w8\w8那，挺难受的。
0x9E58C,44,code,就像不是新车的小学生一样呢。\w8\w8
0x9E5C4,37,code,\1\s0……\w8\w8别这么说啊。
0x9E5F4,44,code,就像没有毛的小学生一样呢。\w8\w8
0x9E62C,52,code,就像没有 Enter 键的键盘一样呢。\w8\w8
0x9E66C,29,code,\1\s0……\w8\w8真没用啊。
0x9E694,39,code,就像没有 PK 的铁雄一样呢。\w8\w8
0x9E6C4,39,code,\1\s0……\w8\w8只是个凸额头混蛋呢。
0x9E6F4,68,code,\0\s7别拿「勇者斗恶龙风格」来搪塞质量差！\1\s1冷静点！
0x9E744,90,code,\0\s[20]能说\w8「抑郁」的时候，其实并没有抑郁吧。\w8\w8\1\s0能说出口就不算。
0x9E7A8,100,code,被猪熊柔脸上散发的瘴气所伤，受了全治3个月的重伤。\w8\w8\1\s0……\w8\w8难怪。
0x9E818,56,code,\1\s0爷爷，口臭。\w8\w8\0\s0所以死刑。
0xA0608,94,code,手机链的重量是手机自身重量的3倍。\w8\w8\1\s0……\w8\w8老生常谈呢。
0xA067C,21,code,\1\s1……\w8\w8锅烧
0xA069C,19,code,……\w8\w8\0\s4……
0xA06C4,85,code,的会员卡都是用粗糙的纸做的。\w8\w8\1\s0……\w8\w8这是毫无诚意啊。
0xA0724,69,code,最近脱发特别严重。\w8\w8\1\s0……\w8\w8好心酸啊。
0xA0774,83,code,最近洗头时头发成把成把地掉。\w8\w8\1\s0……\w8\w8要死了吗？
0xA07D0,75,code,至今还在用医保卡当身份正呢。\w8\w8\1\s0……\w8\w8好心酸啊。
0xA0824,77,code,每次刷牙时基本上都会出血。\w8\w8\1\s0……\w8\w8好心酸啊。
0xA087C,47,code,眼睛里藏着炸弹。\w8\w8\1\s0……
0xA08B4,75,code,一接触紫外线就会当场死亡。\w8\w8\1\s0……\w8\w8太脆弱了。
0xA0908,58,code,\1\s1丸\w2子\w8三\w4兄\w4弟——。\0\s4……\w8\w8太老套……
0xA0968,67,code,可以用微波炉加热。\w8\w8\1\s0……\w8\w8真是出乎意料啊。
0xA09B4,81,code,受华盛顿条约保护。\w8\w8\1\s0……\w8\w8毕竟死得快嘛。
0xA0A10,89,code,虽然看起来那个样，但其实会把书腰好好收起来。\w8\w8\1\s0……\w8\w8真讲究啊。
0xA0A74,93,code,基本吃什么都蘸酱油。\w8\w8\1\s0……\w8\w8这种人挺常见的吧。
0xA0ADC,63,code,的墓碑是用冰棒棍做成的。\w8\w8\1\s0……\w8\w8金鱼吗。
0xA0B24,71,code,打麻将时据说基本不听牌。\w8\w8\1\s0……\w8\w8真抠门啊。
0xA0B74,67,code,据说每天都会被鸟粪溅到一次。\w8\w8\1\s0……
0xA0BC0,85,code,据说没有烙铁也能熔化焊锡。\w8\w8\1\s0……\w8\w8真是怪物啊。
0xA0C20,156,code,\0\s[20]明年哆啦A梦电影的标题是\n\n「哆啦A梦\w4 差不多该结束了吧？」\w2。\w8\w8\1\s0……\w8\w8不，我倒是能理解那种心情。
0xA0CC8,75,code,\0\s[20]……\w8\w8凶手，我已经知道了哦。\w8\w8\1\s0……\w8\w8嗯。
0xA0D1C,73,code,\1\s0原来如此，我明白了……\w8\w8\n\n\s1凶手只能是那个人！\0\s4……
0xA0D70,28,code,\1\s1请珍惜电力。\0\s4……
0xA0D98,25,code,\1\s1抽烟\0\s4……
0xA0DBC,58,code,\1\s1为了维持网站运营，请每天点击一次。\0\s4……
0xA0E00,101,code,最近靠收废品赚生活费。\w8\w8\1\s0……\w8\w8那家伙也变坚强了呢……
0xA0E70,115,code,最近在车站月台铲口香糖赚生活费。\w8\w8\1\s0……\w8\w8那家伙也变坚强了呢……
0xA0EEC,81,code,感冒了也没人来探病。\w8\w8\1\s0……\w8\w8好孤单啊。
0xA0F48,79,code,对旋转寿司没兴趣。\w8\w8\1\s0……\w8\w8挺小资的呢。
0xA0FA0,77,code,走路时听说会避着井盖走。\w8\w8\1\s0……\w8\w8还挺谨慎呢。
0xA0FF8,102,code,家附近的便当店，不管点什么基本都是凉透的。\w8\1\s0……\w8\w8完全没干劲啊。
0xA1068,78,code,家，手机连一格信号都没有。\w8\w8\1\s0……\w8\w8唔。
0xA10C0,67,code,似乎不耐日光直射。\w8\w8\1\s0……\w8\w8因为容易弯嘛。
0xA110C,112,code,\1\s1这不是动画！\w8\w8\0\s4哒哒哒哒哒。\w8\w8\1\n\n这不是动画！\w8\w8\0\n\n哒哒哒哒哒。\w8\w8\1\n\n
0xA1188,45,code,\w8啊——\w8\w8\w8\w8\0\n\n……\w8\w8嗯——。
0xA11CC,23,code,\1\s0下回，高达ZZ。
0xA11EC,21,code,的骑士。\w8\w8\n\n\s8
0xA120C,31,code,的修罗场能看哦——？\0\s4……
0xA1234,58,code,\0\s7没装舱盖就不要出击啊！\1\s1冷静点！
0xA1278,64,code,\0\s7想要毫发无损的劫持船只，也太贪心了吧！\1\s1冷静点！
0xA12C4,45,code,\1\s1人生真是千奇百怪啊！\w8太棒了！\0\s4……
0xA12FC,65,code,\0\s[20]Violence General。\w8\w8\1\s1\n\n……\w8\w8别翻译。
0xA1348,53,code,刚出现的时候简直无敌。\w8\w8\1\s0……\w8\w8唔。
0xA1388,25,code,\1\s1从吻\w8开始的\w8
0xA13AC,38,code,\w8毕\w4竟——\w8也是有的嘛~\0\s4……
0xA13DC,80,code,\1\s0我以前在肉店打工的时候，有个老婆婆每天都要买6公斤肝。\w8\w8
0xA1438,27,code,\0\s0……\w8\w8嗯。\w8\w8
0xA145C,80,code,\1\n\n我也纳闷她为什么要那样买呢\w4…\w4…\w4…\w4…\w8\w8\w8\w8
0xA14B8,10,code,\0\n\n……
0xA14CC,71,code,\1\s1要是突然\w8被家人带去\w8吃一顿\w8豪华\w8大餐的话……\0\s[20]……
0xA151C,49,code,\0\s7别把 NATO 读成那坨——！\1\s1冷静点！
0xA1558,40,code,\0\s0\1\s0\0\_s幻想中的好友小团体！\_s
0xA158C,112,code,\1\s0本网站已迁移。\w8\w8\0\s[20]……\w8\w8\w8\1\s1\n\n每天请点击一次。\0\s4\n\n为什么啊。
0xA1608,36,code,\1\s1现在立刻点击这里！\0\s4……
0xA1638,58,code,\0\s0生而为人，我很抱歉。\w8\s7吃我一拳！\1\s1冷静点！
0xA168C,15,code,\1\s0你好，
0xA16A4,52,code,……\w8\w8\w8\w8\n\n\s1然后，永别了！\0\s4……
0xA16E4,25,code,\0\s[20]乌纽，\w2「贪便宜
0xA1708,53,code,吃大亏」\w2这句谚语的意思，你知道吗？\w8\w8
0xA1748,65,code,\1\s0嗯——就是……\w8\w8\n\n总之，就是别买的意思。\w8\w8
0xA1794,37,code,\0\s4\n\n……\w8\w8还是很笼统呢。
0xA17C4,46,code,\0\s7联邦的乌冬面是怪物吗！\1\s1冷静点！
0xA17FC,19,code,\0\s7我才是最会驾驶
0xA1818,33,code,的人！\1\s1冷静点！
0xA1844,40,code,\0\s7这里是托儿所吗！\1\s1冷静点！
0xA1878,60,code,\0\s7为什么就不能老老实实说声对不起！\1\s1冷静点！
0xA18C0,42,code,\0\s7牛奶要嚼着喝！\1\s1冷静点！
0xA18F4,52,code,\0\s7加了年糕就什么都变成「力」吗！\1\s1冷静点！
0xA1934,51,code,\1\s1哎呀！\w8\n\n联邦的牛是神户牛吗！\0\s4……
0xA197C,16,code,用重力语来说是
0xA1998,45,code,。\w8\w8\1\s0……\w8\w8唔。
0xA19D0,28,code,\1\s1来往请求……！\0\s4……
0xA1A08,35,code,发来了来往请求。\0\s4……
0xA1A34,46,code,\0\s[20]乌纽，「哈利·波特与魔法石
0xA1A6C,99,code,」\w4这本书，你知道吗？\w8\w8\1\s0……\w8\w8不。\w8\w8\0\s0\n\n有点想读读看……
0xA1AD8,46,code,\0\s[20]乌纽，「哈利·波特与密室
0xA1B10,52,code,\0\s[20]乌纽，「哈利·波特与阿兹卡班的
0xA1B50,136,code,\0\s[20]第二场将于 20:00 开演。\w8\w8\n\n此外，届时将利用这段时间销售\w4签名CD、\w4签名海报等\w4
0xA1BE4,42,code,酱的周边。\w8\w8\n\n
0xA1C18,86,code,这些商品均为演唱会现场限定发售，请务必趁此机会购买。\w8\w8
0xA1C78,25,code,\1\s0……\w8\w8搞什么啊。
0xA1C9C,86,code,\1\s0笑吧赖朝。\w8\w8\0\s0……\w8\w8\w8\w8\1\s1\n\n笑吧赖朝……！\0\s4\n\n……
0xA1CFC,133,code,\0\s[20]在小袋鼠肉排的薯泥配菜里能看见幽灵。\w8\w8\1\s0……\w8\w8\w8\w8\0\s7\n\n小心！\1\s1\n\n冷静点！
0xA1D8C,132,code,\0\s[20]乌纽知道\w2「特攻野郎A队」\w2吗？\w8\w8\1\s0……\w8\w8\w8\w8胡子什么的，果然呢。\w8\w8\0\s0\n\n大概吧。
0xA1E1C,114,code,\0\s[20]勇者斗恶龙1里的勇者，怎么一直面朝正面呢……\w8\w8\1\s0……\w8\w8哎，这么一说倒也是。
0xA1E98,204,code,\0\s[20]乌纽，你最近起得真早呢。\w8\w8\1\s0嗯。\w8\w8\0\s0\n\n起这么早，是在做什么呢？\w8\w8\1\n\n嗯……\w8\w8\w8\w8\n稍微研究点疯牛病对策……\w8\w8\0\n\n……\w8\w8\w8\w8疯牛病对策？
0xA1F70,63,code,严禁用于色情目的。\w8\w8\1\s0……
0xA1FB8,78,code,\0\s0樋上至的画严禁用于色情目的。\w8\w8\1\s1……！
0xA2010,73,code,听说被车撞了也不会死呢。\w8\w8\1\s0……\w8\w8唔。
0xA2064,17,code,\0\s7陌生人的
0xA2080,43,code,千万不能接受！\1\s1冷静点！
0xA20B4,97,code,的梦想是打造一辆整辆车都装有爱心专座的电车。\w8\w8\1\s0……\w8\w8这有点微妙呢。
0xA2120,36,code,\1\s1佛兰德斯的牛……！\0\s4……
0xA2150,89,code,被外星人绑架过。\w8\w8\1\s1……\w8\w8额头里被植入指令芯片了……！
