ID,Offset,Length,Pad,Text
893,0x8568C,52,01,\0\s0‥\w4‥\w4‥\w4‥\w8\w8\s0はいはい‥‥\w8と。\e
894,0x856E4,43,01,\0\s4見られて、\w8ない！\w8\1切なさ炸裂！\e
895,0x85718,6,01,\1‥‥
896,0x85750,56,01,\1\s0元気出しや‥‥\w8\0‥‥\w8\w8\1\n\n出さんのかい。\e
897,0x857B8,52,01,\0\s0‥‥\w8\w8目、乾くよ？\w8\w8\1‥‥\w8\w8\s0‥‥
898,0x85804,62,01,\0\s0‥‥\w8\w8いつまで手上げてるの？\w8\w8\1‥‥\w8\w8\s0‥‥
899,0x858B0,19,01,\0\s0かべがみー。\e
900,0x858E4,25,01,\0\s0あ。\w8\w8\n\nこれは
901,0x85908,39,01,に直接渡して。\w8\w8\1\s0勝手に開けると
902,0x85938,8,01,がキレて
903,0x8594C,21,01,HDDを飛ばすからな。\e
904,0x8596C,36,01,密かにユーザ情報を送信するからな。\e
905,0x859C8,87,01,\h\s3‥‥\w8って、なんか unlha32 死んでるっぽんですけど。\w8\u\s0初歩的な問題やなー。\e
906,0x85A38,87,01,\h\s3‥‥\w8って、なんか unzip32 死んでるっぽんですけど。\w8\u\s0初歩的な問題やなー。\e
907,0x85A98,68,01,\h\s3‥‥\w8って、ダメじゃんこのファイル。\w8\u\s0古いんちゃうか？\e
908,0x85AFC,221,01,\0\s[44]\1\s0\0よっ。\w8\w8\1\s1‥‥！\w8\w8\w8\w8\0\n\n‥‥\w8\w8あ。\w8\w8\s[-1]\b[-1]\w8\w8\w8\w8\w8\s8まちがいまちがい。\w8\w8\w8\w8\n\nいや、ついクセでね。\1\s1\n\n間違いすぎやろ、お前。\w8\w8\w8\w8\n\n\0\c\1\c\b[-1]
909,0x85BE4,73,01,\0\s0さて。\w8\w8\s5インストールしてくれてどうもありがとね。\w8\w8\w8\n\n
910,0x85C38,34,01,\s0私の名前は、さくら。\w8\w8\w8\n
911,0x85C64,137,01,付き合いが長くなるか短くなるかは分からないけど、とりあえず、よろしく。\w8\w8\1\s0‥‥\w8\w8何事もなかったように始めよったな。\w8\w8\w8\w8
912,0x85CF8,133,01,\0\s0\n\nあ。\w8こっちの青い生き物は、うにゅう。\w8\w8\w8\n何ていうか‥‥\w8\w8\w8\w8\s8化け物だね。\1\n\n\s1‥‥！\w8\w8\w8\w8\w8\w8
913,0x85D88,104,01,\0\c\1\c\b[-1]\0\s0このソフトを使う上で一つだけ条件があります。\w8\w8\nそれは、広めること。\w8\w8\w8\n\n
914,0x85DFC,96,01,マテリアライズでは、たくさんのデスクトップに住みつくことが、とても大事なことなのです。\w8\w8\n\n
915,0x85E68,222,01,\s5お友達にも紹介して、\nお友達も綺麗にしてあげましょう！\w8\w8\1\s0また、古いな。\w8\w8\w8\w8\0\s8\n\nというか、\w8広めないと、\w8燃えるよ。\w8\w8\1\s0\n\n‥‥\w8\w8何や。何が燃えるんや‥‥\w8\w8\w8\w8\w8\w8\0\c\1\c\b[-1]
916,0x85F50,131,01,\1\b[-1]\0\s[20]‥‥\w8\w8と、いったところで。\w8\w8\n\n\s5私はずっとここにいるから、用事があるときは、適当にクリックして呼んでね。
917,0x8601C,4,01,陽子
918,0x8602C,32,01,\0\s0\1\s0\_sわしづかみ終了。\_s
919,0x86058,67,01,\0\s0\1\s0\0‥‥\w8\w8\w8\w8あいつ、絶対犬じゃないよね。\1\s1‥‥！
920,0x860A4,6,01,あると
921,0x860B4,74,01,\0\s0\1\s0\_sカレー終了。\_s\w8\w8\1\n\n‥‥\w8\w8いや、いいのか、それで。
922,0x86108,8,01,花ちゃん
923,0x8611C,74,01,\0\s0\1\s0\_sうどん終了。\_s\w8\w8\1\n\n‥‥\w8\w8いや、いいのか、それで。
924,0x86170,4,01,毒子
925,0x86180,104,01,\0\s0\1\s0\_sローパフォーマンスマシン殺し終了。\_s\w8\w8\1\n\n‥‥\w8\w8キング・オブ・リソース食いやね。
926,0x861F4,81,01,\0\s[20]\1\s0\0‥‥\w8\w8太ったの？\w8\w8\w8\w8\1\s0‥‥\w8\w8\w8\w8\0\s0\n\n‥‥
927,0x86250,20,01,\0\s0\1\s0\0むー‥‥
928,0x86270,14,01,サンバーレイン
929,0x86288,136,01,\0\s[20]\1\s0\0あの人も変わったよね‥‥\w8\w8\1\s0ああ。\w8\w8\n\n昔はビームとか撃ってたのにな。\w8\w8\w8\0\s0\n\n‥‥\w8\w8そうだっけ。
930,0x8631C,6,01,ヒルデ
931,0x8632C,43,01,\0\s7\1\s0\0また赤字かっ！\1\s1落ち着けっ！
932,0x86360,61,01,\0\s7\1\s0\0イレギュラーなんだよ、お前はっ！\1\s1落ち着けっ！
933,0x863A8,55,01,\0\s7\1\s0\0カラサワばっかり使うなー！\1\s1落ち着けっ！
934,0x863E8,63,01,\0\s0\1\s0\1%mpか‥‥\w8\w8何もかも懐かしい。\w8\w8\0\s[20]‥‥
935,0x86430,46,01,\0\s4\1\s0\0何バタバタ切り替えてるのかなぁ‥‥
936,0x86468,69,01,\0\s7\1\s0\0あーもうバタバタ切り替えるんじゃないっ！\1\s1落ち着けっ！
937,0x864C4,34,01,\0\s0\1\s0\0‥‥\w8\w8黒くないよ？
938,0x86508,10,01,へたさくら
939,0x8651C,27,01,\0\s0\1\s0\_sへたー。\_s\w8
940,0x86540,14,01,でこさくら冬服
941,0x86558,14,01,でこさくら夏服
942,0x86570,10,01,でこさくら
943,0x86584,27,01,\0\s0\1\s0\_sでこー。\_s\w8
944,0x865A8,45,01,\0\s0\1\s0\0‥‥\w8っと。\w8\w8\n\nどうかな？
945,0x86638,39,01,\0\s[22]\1\s0‥‥\w8\w8よう寝とるで‥‥
946,0x86668,35,01,\0\s[22]\1\s0なんや、バタバタと‥‥
947,0x86694,23,01,\0\s[21]\1\s0\0むー‥‥
948,0x866B4,41,01,\0\s[26]\1\s3‥‥\w8\w8結構重いで、これ。
949,0x866E8,61,01,\0\s[22]\1\s0‥‥\w8\w8\w8\w8ほっとかれて、寂しそうやったで。
950,0x86748,151,01,\0\s0‥‥\w8\w8あれは、イタール病という病気なんだよ。\w8\w8\w8\n\nイタール病にかかると、顔面のパーツをまともに配置することができなく‥‥\n\n\1\s1‥‥！
951,0x867E8,8,01,木野さん
952,0x867FC,44,01,\1\s1木野さんは俺一人でいい。\w8\w8\0\s0‥‥
953,0x86834,10,01,ガッツ石松
954,0x86848,72,01,\0\s1‥‥\w8\w8ガッツにはあまり関わらない方が‥‥\w8\w8\1\s0危険すぎる。
955,0x868AC,74,01,\0\s8‥‥\w8\w8あんな鉄犬要らない。\w8\w8\1\s0‥‥\w8\w8いつか刺されるで。
956,0x86910,113,01,\0\s[20]持ってる奴はたぶん全員自分が有能でおしゃれだと勘違いしてるよね。\w8\w8\1\s0‥‥\w8\w8それは偏見やないか。
957,0x8698C,8,01,あかほり
958,0x869A0,10,01,ラグナロク
959,0x869B4,35,01,\0\s0‥‥\w8\w8\n\nノーコメントで。
960,0x869E0,8,01,海原雄山
961,0x869F4,159,01,\0\s0最初はただの馬鹿グルメ親父だったのにね。\w8\w8\1\s0いつの間にか聖人みたいになってるな。\w8\w8\0\s8\n\nあのマンガの中で一番成長してるのは奴のような気が‥‥
962,0x86A9C,22,01,\0\s0‥‥\w8\w8\s4ん？
963,0x86B6C,33,01,Value: \0\s8‥‥\w8\w8\1\s0‥‥\e
964,0x86FC8,6,01,等身大
965,0x86FD8,10,01,フィギュア
966,0x86FEC,10,01,といっしょ
967,0x87000,10,01,抱きまくら
968,0x87014,18,01,で発見！たまごっち
969,0x87170,6,01,製作所
970,0x87180,6,01,倶楽部
971,0x87458,6,01,新世紀
972,0x87468,8,01,ライダー
973,0x8747C,8,01,鋼鉄天使
974,0x87490,8,01,とっとこ
975,0x874A4,4,01,太郎
976,0x874B4,8,01,デ・ジ・
977,0x874C8,4,01,行殺
978,0x874E4,10,01,しちゃうぞ
979,0x874F8,6,01,ああっ
980,0x87508,6,01,さまっ
981,0x87518,8,01,ちょびっ
982,0x8752C,10,01,あずまんが
983,0x87540,14,01,エンジェリック
984,0x87558,8,01,レイヤー
985,0x8756C,16,01,カードキャプター
986,0x875A4,10,01,超時空要塞
987,0x875B8,8,01,機動戦士
988,0x8DDD4,64,01,\1\s1少佐、奴にはビーム兵器が効きません！\w8\n\nビーム主体のその
989,0x8DE20,25,01,では‥‥\0\s1うるさいよ。
990,0x8DE6C,44,01,だけじゃ、生きていけないこともあるんだよ‥‥
991,0x8DEC0,19,01,\0\s0うにゅうは\n\n
992,0x8DEDC,11,01,\w4「急がば
993,0x8DEF0,5,01,」\w4
994,0x8DF00,5,01,\w4「
995,0x8DF10,10,01,を笑う者は
996,0x8DF24,11,01,に泣く」\w4
997,0x8DF38,19,01,\w4「人間万事塞翁が
998,0x8DF54,23,01,\w4「壁に耳あり、障子に
999,0x8DF74,15,01,\w4「笑う門には
1000,0x8DF8C,13,01,\w4「焼け石に
1001,0x8DFA4,8,01,は死んで
1002,0x8DFB8,11,01,を残す」\w4
1003,0x8DFCC,59,01,\n\nってことわざ、知ってる？\w8\w8\1\s0‥‥\w8\w8初耳やな。
1004,0x8E010,11,01,\1\s1行け、
1005,0x8E024,56,01,！\w8フルバーニアンなら行ける！\w8\w8\0\s1‥‥\w8\w8ん。
1006,0x8E068,23,01,\0\s1死せる孔明、生ける
1007,0x8E088,39,01,の尻に棒をねじ込む。\1\s0ねじこむなよ。
1008,0x8E0B8,9,01,\0\s1合成
1009,0x8E0CC,69,01,って、やっぱりいまいちだよね。\w8\w8\1\s0まあ、天然物に比べるとな‥‥
1010,0x8E11C,83,01,\0\s[20]最近の仮面ライダーは、カードで勝負するらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1011,0x8E178,44,01,\0\s7ザクレロを舐めるなっ！\1\s1落ち着けっ！
1012,0x8E1C8,7,01,\0\s1「
1013,0x8E1D8,71,01,は風邪ひかない」って、本当かな。\w8\w8\1\s0‥‥\w8\w8微妙なところやな。
1014,0x8E23C,16,01,の将来の夢って、
1015,0x8E258,46,01,100人斬りらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1016,0x8E290,46,01,\1\s0おー\w8お\w2きくなれよー。\w8\w8\0\s1‥‥
1017,0x8E2C8,9,01,って、1日
1018,0x8E2DC,77,01,時間以上眠らないと目から血が出るらしいよ。\w8\w8\1\s0‥‥\w8\w8また、弱いな。
1019,0x8E334,58,01,\0\s7エッチでなければいけないと思います！\1\s1落ち着けっ！
1020,0x8E394,49,01,\0\s[20]最近\w4「片思いの相手に自分の名前を付けた
1021,0x8E3DC,22,01,贈ると両思いになれる」
1022,0x8E3FC,19,01,贈ると2人とも即死」
1023,0x8E418,22,01,贈ると脳死状態になる」
1024,0x8E438,16,01,贈ると首都殲滅」
1025,0x8E454,26,01,贈るとセカンドインパクト」
1026,0x8E478,32,01,って噂が流れてるらしいよ。\w8\w8
1027,0x8E4A4,31,01,\1\s0‥‥\w8\w8またウソ臭いな。
1028,0x8E4FC,22,01,贈るのはどうかと思う」
1029,0x8E51C,47,01,\1\s0‥‥\w8\w8いや、確かにどうかと思うけどな。
1030,0x8E554,64,01,\1\s0仮面\w8ライ\w2ダー\w8アー\w4ギー\w4トー。\w8\w8\0\s[20]‥‥
1031,0x8E5A0,126,01,\s0マーベットさん、\w8\s1マーベットさん、\w8\s0マーベットさん、\w8\s1マーベットさん、\w8\s7マーベットさーん！\1\s1落ち着けっ！
1032,0x8E628,56,01,\1\s0ザクとは違うのだよ、ザクとは。\w8\w8\0\s0青いしね。
1033,0x8E66C,57,01,をセンターに入れて\w8\_sスイッチ。\_s\w8\w8\0\n\n\1\n\n\0
1034,0x8E6B0,37,01,をセンターに入れて\w8\_sスイッチ。\_s
1035,0x8E6E0,56,01,\1\s1事情聴取は厄介なので、これで失礼しますね。\0\s4‥‥
1036,0x8E724,119,01,\0\s1\w8\w8「元ワンギャル」\w8って肩書き、わりと拷問みたいなものだと思うんだよね‥‥\w8\w8\1\s0‥‥\w8\w8そう言うなよ。
1037,0x8E7A4,7,01,\0\s4「
1038,0x8E7B4,4,01,」が
1039,0x8E7C4,79,01,円で叩き売りされてたよ。\n\n\w8\w8\1\s0‥‥\w8\w8ブームってのは諸行無常なんや。
1040,0x8E82C,38,01,\0\s[20]少年犯罪が多発している原因は、
1041,0x8E85C,43,01,にあるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1042,0x8E890,82,01,\1\s0ガンダムは空飛んでるわけやないで‥‥\w8\w8\0\s0ジャンプしてるだけなんだよ‥‥
1043,0x8E8EC,145,01,に刺されて死ぬ人生って、どうなんだろ。\w8\w8\1\s0‥‥\w8\w8人によっては、それもまた幸せの一つや。\w8\w8\w8\w8\0\n\n‥‥\w8\w8大人だね、うにゅう。
1044,0x8E988,58,01,\0\s0秋といえばもみじ狩り。\w8\w8\w8\w8\n\n冬といえば、\w4
1045,0x8E9CC,49,01,狩りだね。\w8\w8\1\s0‥‥\w8\w8いや、意味がよく。
1046,0x8EA18,18,01,\0\s1‥‥\w8最近、
1047,0x8EA34,41,01,って挙動不審だよね。\w8\w8\1\s0‥‥\w8\w8
1048,0x8EA68,82,01,と揉めた、って噂もあるみたいやけど。\w8\w8\0\n\n‥‥\w8\w8圧力かけられてるのかな。
1049,0x8EAC4,21,01,\0\s0今日もメイっぱい
1050,0x8EAE4,6,01,るゾ！
1051,0x8EAF4,4,01,ゾ！
1052,0x8EB04,12,01,借金するゾ！
1053,0x8EB1C,12,01,減反するゾ！
1054,0x8EB34,16,01,先物取引するゾ！
1055,0x8EB50,16,01,農薬散布するゾ！
1056,0x8EB84,82,01,を食べ過ぎたせいで死んだらしいよ。\w8\w8\1\s0‥‥\w8\w8贅沢病、\w8っちゅう奴やな。
1057,0x8EBEC,108,01,って、仲良さそうでいいよね。\w8\w8\1\s0‥‥\w8\w8\n\nまあ、見かけだけやけどな。\w8\w8\0\s1\n\n‥‥\w8\w8ん？
1058,0x8EC64,26,01,が人気あるのって、やっぱり
1059,0x8EC94,45,01,からかな。\w8\w8\1\s0‥‥\w8\w8どうなんやろ。
1060,0x8ECF0,37,01,。\w8\w8\1\s0‥‥\w8\w8継承不能やね。
1061,0x8ED20,10,01,は、1日1回
1062,0x8ED34,56,01,抱きまくらでオナニーしないと気が済まないらしいよ。\w8\w8
1063,0x8ED78,30,01,と気が済まないらしいよ。\w8\w8
1064,0x8EDA0,35,01,\1\s0‥‥\w8\w8あいつは、病気や‥‥
1065,0x8EDDC,12,01,よ、あの壺を
1066,0x8EDF4,88,01,様の元に届けてくれよ‥‥\w8\w8\n\nあの壺は‥‥\w8いいも\w2の\w2‥‥\w8だっ！\0\s[20]‥‥
1067,0x8EE58,18,01,をダメにしたのは、
1068,0x8EE74,18,01,かもしれないよ‥‥
1069,0x8EE9C,63,01,ってリバーシブルだよね。\w8\w8\1\s0‥‥\w8\w8いや、意味がよく。
1070,0x8EEE4,8,01,高橋名人
1071,0x8EEF8,8,01,毛利名人
1072,0x8EF0C,55,01,\0\s0ゆでたまごの殻を剥くのって、結構大変だよね。\w8\w8
1073,0x8EF4C,21,01,\1\s0んー。\w8\w8\n\n
1074,0x8EF6C,14,01,に頼めば、秒間
1075,0x8EF84,40,01,個のペースで剥いてくれるらしいで。\w8\w8
1076,0x8EFB8,38,01,\0\s[20]\n\n‥‥\w8\w8頼んでみるか‥‥
1077,0x8EFE8,95,01,に貸したCDは必ず傷だらけになって戻ってくるらしいよ。\w8\w8\1\s0‥‥\w8\w8友達なくすタイプやな。
1078,0x8F050,4,01,よ、
1079,0x8F060,8,01,様にあの
1080,0x8F074,32,01,を渡してくれよ‥‥\w8\w8\n\nあの
1081,0x8F0A0,45,01,は‥‥\w8いいもの\w4だ‥‥っ！\w8\w8\0\s0‥‥
1082,0x8F0D8,51,01,\1\s0むかしむかし、\w4あるところに、\w4おじいさんと
1083,0x8F114,70,01,が住んでいました。\w8\w8\w8\w8\0\s1‥‥\w8\w8え？\w8\n\n[half]終わり？
1084,0x8F164,14,01,って、ホントに
1085,0x8F17C,22,01,のが好きだよね。\w8\w8
1086,0x8F19C,49,01,\1\s0‥‥\w8\w8あれはトラウマが原因なんや。\w8\w8
1087,0x8F1D8,26,01,\0\n\n‥‥\w8\w8トラウマ？
1088,0x8F1FC,77,01,って、家では基本的にジャージらしいよ。\w8\w8\1\s0‥‥\w8\w8夢も希望もないな。
1089,0x8F254,73,01,って、クウガで言えば紫だよね。\w8\w8\1\s0‥‥\w8\w8動きが重苦しいからな。
1090,0x8F2A8,65,01,って、クウガで言えば青だよね。\w8\w8\1\s0‥‥\w8\w8棒好きだしな。
1091,0x8F2F4,67,01,って、クウガで言えば緑だよね。\w8\w8\1\s0‥‥\w8\w8すぐ疲れるしな。
1092,0x8F340,77,01,って、クウガで言えば赤だよね。\w8\w8\1\s0‥‥\w8\w8いや、そう言われてもな‥‥
1093,0x8F398,67,01,って、クウガで言えば黒だよね。\w8\w8\1\s0‥‥\w8\w8出番少ないしな。
1094,0x8F3E4,71,01,\0\s[20]最近の掃除機は片手で持てるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1095,0x8F434,77,01,が車に乗ると、瞬時にガラスが曇るらしいよ。\w8\w8\1\s0‥‥\w8\w8いやな話やな。
1096,0x8F48C,22,01,界で頂点を極めた後も「
1097,0x8F4AC,65,01,」って言って、生涯修行を怠らなかったんだって。\n\n\w8\w8\1\s0‥‥
1098,0x8F504,24,01,攻略のためには、やっぱり
1099,0x8F528,53,01,が重要だと思うんだよね‥‥\w8\w8\1\s0‥‥\w8\w8むう。
1100,0x8F574,11,01,\0\s0今度、
1101,0x8F588,16,01,が「The King of 
1102,0x8F5A4,34,01,」ってゲームを出すんだって。\w8\w8
1103,0x8F5D0,4,01,が「
1104,0x8F5F0,15,01,\1\s0‥‥\w8\w8
1105,0x8F608,17,01,\0\s0\n\nデモでは
1106,0x8F630,16,01,チームと、\w8\w8
1107,0x8F64C,40,01,チームが対戦してたんだけど‥‥\w8\w8\n\n
1108,0x8F680,14,01,火を吹いたり、
1109,0x8F698,18,01,毒ガスを吐いたり、
1110,0x8F6B4,32,01,青いゲル状の液体を吐き出したり、
1111,0x8F6E0,6,01,素手で
1112,0x8F6F0,16,01,の首をはねたり、
1113,0x8F70C,16,01,で人を殺したり、
1114,0x8F728,38,01,青白い液体を撒き散らしながら死んだり、
1115,0x8F758,36,01,内蔵撒き散らして粉々に吹き飛んだり、
1116,0x8F788,28,01,服を破られて半裸になったり、
1117,0x8F7B0,34,01,メガ粒子砲を気合いで跳ね返したり、
1118,0x8F7DC,28,01,地球にコロニーを落としたり、
1119,0x8F804,24,01,なんか凄い感じだったよ。
1120,0x8F828,34,01,\1\n\n‥‥\w8\w8いいのか、それで。
1121,0x8F854,36,01,\0\s4\1\s1\0\_sはっ！\_s\w8\w8\0\n\n
1122,0x8F884,8,01,現象‥‥
1123,0x8F898,108,01,\0\s0うにゅう。\w8\w8\1\s0ん？\w8\w8\w8\w8\0\n\nリソース無駄遣いするなよ。\w8\w8\1\n\n‥‥\w8\w8うるさいよ。
1124,0x8F910,93,01,って、ミネラルウォーターと水道水の区別が付かないらしいよ。\w8\w8\1\s0‥‥\w8\w8安上がりやね。
1125,0x8F998,25,01,\0\s0今週のラッキー星座は
1126,0x8F9BC,34,01,座っ。\w8\w8\n\n「街を歩いていると
1127,0x8F9E8,37,01,との素敵な出会いが！」\w8なんだって。
1128,0x8FA18,45,01,\1\s0‥‥\w8\w8ホントにラッキーなのか、それ。
1129,0x8FA50,9,01,\1\s0‥‥
1130,0x8FA64,26,01,\0\s[20]バファリンの半分は
1131,0x8FA88,47,01,でできてるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1132,0x8FAC0,81,01,\0\s[20]バファリンの半分は忌々しさでできてるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1133,0x8FB1C,28,01,\0\s[20]バファリンは半分以上
1134,0x8FB44,106,01,って、海に行ったら砂の城作っては壊し\w4砂の城作っては壊しの毎日らしいよ。\w8\w8\1\s0‥‥\w8\w8病んでるな。
1135,0x8FBB8,32,01,\1\s1ファイナルベント。\0\s4‥‥
1136,0x8FBE4,18,01,\1\1さくら、それは
1137,0x8FC00,32,01,のカードや！\0\s[20]うるさいよ。
1138,0x8FC2C,111,01,の自動ドアって、腕とか挟んだらそのままねじ切るくらいのパワーがあるらしいよ。\w8\w8\1\s0‥‥\w8\w8設計ミスやね。
1139,0x8FCC4,39,01,は神戸の山奥へ帰れっ！\1\s1落ち着けっ！
1140,0x8FCF4,35,01,って何をするカードなの？\w8\w8\1\s0
1141,0x8FD20,28,01,、ちゅうんはな‥‥\w8\w8\n\n
1142,0x8FD48,51,01,に挿入するカードや。\w8\w8\0\s0\n\n‥‥\w8\w8挿入？
1143,0x8FD84,10,01,\0\s[20]「
1144,0x8FD98,26,01,」の初回特典って‥‥\w8\w8
1145,0x8FDBC,15,01,\1\s0なんでも「
1146,0x8FDD4,28,01,A3ポスター」らしいぞ。\w8\w8
1147,0x8FDFC,30,01,目覚まし時計」らしいぞ。\w8\w8
1148,0x8FE24,28,01,麦わら帽子」らしいぞ。\w8\w8
1149,0x8FE4C,21,01,\1\s0なんでも「安CD-R
1150,0x8FE6C,28,01,枚組セット」らしいぞ。\w8\w8
1151,0x8FE94,43,01,\1\s0なんでも「牛乳一年分」らしいぞ。\w8\w8
1152,0x8FEC8,31,01,\0\s4\n\n‥‥\w8\w8要らない‥‥
1153,0x8FEF0,15,01,\0\s0‥‥\w8\w8
1154,0x8FF08,61,01,って、八方美人で信用できないよね。\w8\w8\1\s0‥‥\w8\w8ああ。
1155,0x8FF5C,28,01,ってどういうことかな。\w8\w8
1156,0x8FF84,19,01,\1\s0まあ‥‥\w8\w8
1157,0x8FFA0,6,01,とか、
1158,0x8FFB0,32,01,みたいっちゅうことやろな。\w8\w8
1159,0x8FFDC,40,01,\0\n\n‥‥\w8\w8よく分からないんだけど。
1160,0x90010,15,01,\0\s0うにゅうは
1161,0x90028,119,01,好き？\w8\w8\1\s0まあ、好きやな。\w8\w8\0\n\n‥‥\w8\w8ふーん。\w8\w8\w8\w8\1\n\n‥‥\w8\w8何や、このオチのない会話は。
1162,0x900A8,117,01,好き？\w8\w8\1\s0キライや。\w8\w8\0\n\nどうして？\w8\w8\w8\w8\1\n\n‥‥\w8\w8目が怖くてな。\w8\w8\0\n\n‥‥\w8\w8目？
1163,0x9013C,4,01,パン
1164,0x9014C,6,01,うどん
1165,0x9015C,4,01,そば
1166,0x9016C,51,01,\0\s0うにゅうは、子供の頃どんなもの食べてた？\w8\w8
1167,0x901A8,19,01,\1\s0ん‥‥\w8\w8\n
1168,0x901C4,28,01,とか、よく食ったなー。\w8\w8
1169,0x901EC,19,01,\0\n\n‥‥\w8\w8\s1
1170,0x90214,84,01,\1\s0わいにそんな時代は、\w8\w8ないで‥‥\w8\w8\0\s1\n\n‥‥\w8\w8化け物だもんね‥‥
1171,0x90274,25,01,\1\s0腹減ったな‥‥\w8\w8
1172,0x90298,44,01,\0\s0ん。\w8\w8\nうにゅう、何が食べたい？\w8
1173,0x902E0,8,01,。\w8\w8
1174,0x902F4,43,01,\0\s4\n\n‥‥\w8\w8それは食べ物じゃないよ。
1175,0x90340,87,01,に霊が見えます。\w8\w8\1\s0‥‥\w8\w8\w8\w8\0\s7\n\n気をつけてっ！\1\s1\n\n落ち着けっ！
1176,0x903A0,64,01,\0\s1‥‥\w8\w8家政婦は見たらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1177,0x90404,90,01,をヤフオクで転売して、全治3ヶ月の重傷らしいよ。\w8\w8\1\s0‥‥\w8\w8なんでケガしとんねん。
1178,0x90468,29,01,\0\s0携帯電話に対抗して、携帯
